Dates,PX_LAST
#NAME?,16.66
6/11/1973,104.96
7/11/1973,105.8
8/11/1973,107.02
9/11/1973,105.3
12/11/1973,104.44
13/11/1973,104.36
14/11/1973,102.45
15/11/1973,102.43
16/11/1973,103.88
19/11/1973,100.71
20/11/1973,98.66
21/11/1973,99.76
23/11/1973,99.44
26/11/1973,96.58
27/11/1973,95.7
28/11/1973,97.65
29/11/1973,97.31
30/11/1973,95.96
3/12/1973,93.9
4/12/1973,93.59
5/12/1973,92.16
6/12/1973,94.42
7/12/1973,96.51
10/12/1973,97.95
11/12/1973,96.04
12/12/1973,93.57
13/12/1973,92.38
14/12/1973,93.29
17/12/1973,92.75
18/12/1973,94.74
19/12/1973,94.82
20/12/1973,94.55
21/12/1973,93.54
24/12/1973,92.9
26/12/1973,95.74
27/12/1973,97.74
28/12/1973,97.54
31/12/1973,97.55
2/1/1974,97.68
3/1/1974,99.8
4/1/1974,98.9
7/1/1974,98.07
8/1/1974,96.12
9/1/1974,93.42
10/1/1974,92.39
11/1/1974,93.66
14/1/1974,93.42
15/1/1974,94.23
16/1/1974,95.67
17/1/1974,97.3
18/1/1974,95.56
21/1/1974,95.4
22/1/1974,96.55
23/1/1974,97.07
24/1/1974,96.82
25/1/1974,96.63
28/1/1974,96.09
29/1/1974,96.01
30/1/1974,97.06
31/1/1974,96.57
1/2/1974,95.32
4/2/1974,93.29
5/2/1974,93
6/2/1974,93.26
7/2/1974,93.3
8/2/1974,92.33
11/2/1974,90.66
12/2/1974,90.94
13/2/1974,90.98
14/2/1974,90.95
15/2/1974,92.27
19/2/1974,92.12
20/2/1974,93.44
21/2/1974,94.71
22/2/1974,95.39
25/2/1974,95.03
26/2/1974,96
27/2/1974,96.4
28/2/1974,96.22
1/3/1974,95.53
4/3/1974,95.53
5/3/1974,97.32
6/3/1974,97.98
7/3/1974,96.94
8/3/1974,97.78
11/3/1974,98.88
12/3/1974,99.15
13/3/1974,99.74
14/3/1974,99.65
15/3/1974,99.28
18/3/1974,98.05
19/3/1974,97.23
20/3/1974,97.57
21/3/1974,97.34
22/3/1974,97.27
25/3/1974,97.64
26/3/1974,97.95
27/3/1974,96.59
28/3/1974,94.82
29/3/1974,93.98
1/4/1974,93.25
2/4/1974,93.35
3/4/1974,94.33
4/4/1974,94.33
5/4/1974,93.01
8/4/1974,92.03
9/4/1974,92.61
10/4/1974,92.4
11/4/1974,92.12
15/4/1974,92.05
16/4/1974,93.66
17/4/1974,94.36
18/4/1974,94.78
19/4/1974,93.75
22/4/1974,93.38
23/4/1974,91.81
24/4/1974,90.3
25/4/1974,89.57
26/4/1974,90.18
29/4/1974,90
30/4/1974,90.31
1/5/1974,92.22
2/5/1974,92.09
3/5/1974,91.29
6/5/1974,91.12
7/5/1974,91.46
8/5/1974,91.64
9/5/1974,92.96
10/5/1974,91.47
13/5/1974,90.66
14/5/1974,90.69
15/5/1974,90.45
16/5/1974,89.72
17/5/1974,88.21
20/5/1974,87.86
21/5/1974,87.91
22/5/1974,87.09
23/5/1974,87.29
24/5/1974,88.58
28/5/1974,88.37
29/5/1974,86.89
30/5/1974,87.43
31/5/1974,87.28
3/6/1974,89.1
4/6/1974,90.14
5/6/1974,90.31
6/6/1974,91.96
7/6/1974,92.55
10/6/1974,93.1
11/6/1974,92.28
12/6/1974,92.06
13/6/1974,92.34
14/6/1974,91.3
17/6/1974,90.04
18/6/1974,89.45
19/6/1974,88.84
20/6/1974,88.21
21/6/1974,87.46
24/6/1974,87.69
25/6/1974,88.98
26/6/1974,87.67
27/6/1974,86.31
28/6/1974,86
1/7/1974,86.02
2/7/1974,84.3
3/7/1974,84.25
5/7/1974,83.66
8/7/1974,81.09
9/7/1974,81.48
10/7/1974,79.99
11/7/1974,79.89
12/7/1974,83.15
15/7/1974,83.78
16/7/1974,82.81
17/7/1974,83.7
18/7/1974,83.78
19/7/1974,83.54
22/7/1974,83.81
23/7/1974,84.65
24/7/1974,84.99
25/7/1974,83.98
26/7/1974,82.4
29/7/1974,80.94
30/7/1974,80.5
31/7/1974,79.31
1/8/1974,78.75
2/8/1974,78.59
5/8/1974,79.29
6/8/1974,80.52
7/8/1974,82.65
8/8/1974,81.57
9/8/1974,80.86
12/8/1974,79.75
13/8/1974,78.49
14/8/1974,76.73
15/8/1974,76.3
16/8/1974,75.67
19/8/1974,74.57
20/8/1974,74.95
21/8/1974,73.51
22/8/1974,72.8
23/8/1974,71.55
26/8/1974,72.16
27/8/1974,70.94
28/8/1974,70.76
29/8/1974,69.99
30/8/1974,72.15
3/9/1974,70.52
4/9/1974,68.69
5/9/1974,70.87
6/9/1974,71.42
9/9/1974,69.72
10/9/1974,69.24
11/9/1974,68.55
12/9/1974,66.71
13/9/1974,65.2
16/9/1974,66.23
17/9/1974,67.38
18/9/1974,67.72
19/9/1974,70.09
20/9/1974,70.14
23/9/1974,69.42
24/9/1974,68.02
25/9/1974,67.57
26/9/1974,66.46
27/9/1974,64.94
30/9/1974,63.54
1/10/1974,63.39
2/10/1974,63.38
3/10/1974,62.28
4/10/1974,62.34
7/10/1974,64.95
8/10/1974,64.84
9/10/1974,67.82
10/10/1974,69.79
11/10/1974,71.14
14/10/1974,72.74
15/10/1974,71.44
16/10/1974,70.33
17/10/1974,71.17
18/10/1974,72.28
21/10/1974,73.5
22/10/1974,73.13
23/10/1974,71.03
24/10/1974,70.22
25/10/1974,70.12
28/10/1974,70.09
29/10/1974,72.83
30/10/1974,74.31
31/10/1974,73.9
1/11/1974,73.88
4/11/1974,73.08
5/11/1974,75.11
6/11/1974,74.75
7/11/1974,75.21
8/11/1974,74.91
11/11/1974,75.15
12/11/1974,73.67
13/11/1974,73.35
14/11/1974,73.06
15/11/1974,71.91
18/11/1974,69.27
19/11/1974,68.2
20/11/1974,67.9
21/11/1974,68.18
22/11/1974,68.9
25/11/1974,68.83
26/11/1974,69.47
27/11/1974,69.94
29/11/1974,69.97
2/12/1974,68.11
3/12/1974,67.17
4/12/1974,67.41
5/12/1974,66.13
6/12/1974,65.01
9/12/1974,65.6
10/12/1974,67.28
11/12/1974,67.67
12/12/1974,67.45
13/12/1974,67.07
16/12/1974,66.46
17/12/1974,67.58
18/12/1974,67.9
19/12/1974,67.65
20/12/1974,66.91
23/12/1974,65.96
24/12/1974,66.88
26/12/1974,67.44
27/12/1974,67.14
30/12/1974,67.16
31/12/1974,68.56
2/1/1975,70.23
3/1/1975,70.71
6/1/1975,71.07
7/1/1975,71.02
8/1/1975,70.04
9/1/1975,71.17
10/1/1975,72.61
13/1/1975,72.31
14/1/1975,71.68
15/1/1975,72.14
16/1/1975,72.05
17/1/1975,70.96
20/1/1975,71.08
21/1/1975,70.7
22/1/1975,71.74
23/1/1975,72.07
24/1/1975,72.98
27/1/1975,75.37
28/1/1975,76.03
29/1/1975,77.26
30/1/1975,76.21
31/1/1975,76.98
3/2/1975,77.82
4/2/1975,77.61
5/2/1975,78.95
6/2/1975,78.56
7/2/1975,78.63
10/2/1975,78.36
11/2/1975,78.58
12/2/1975,79.92
13/2/1975,81.01
14/2/1975,81.5
18/2/1975,80.93
19/2/1975,81.44
20/2/1975,82.21
21/2/1975,82.62
24/2/1975,81.44
25/2/1975,79.53
26/2/1975,80.37
27/2/1975,80.77
28/2/1975,81.59
3/3/1975,83.03
4/3/1975,83.56
5/3/1975,82.9
6/3/1975,83.69
7/3/1975,84.3
10/3/1975,84.95
11/3/1975,84.36
12/3/1975,83.59
13/3/1975,83.74
14/3/1975,84.76
17/3/1975,86.01
18/3/1975,85.13
19/3/1975,84.34
20/3/1975,83.61
21/3/1975,83.39
24/3/1975,81.42
25/3/1975,82.06
26/3/1975,83.59
27/3/1975,83.85
31/3/1975,83.36
1/4/1975,82.64
2/4/1975,82.43
3/4/1975,81.51
4/4/1975,80.88
7/4/1975,80.35
8/4/1975,80.99
9/4/1975,82.84
10/4/1975,83.77
11/4/1975,84.18
14/4/1975,85.6
15/4/1975,86.3
16/4/1975,86.6
17/4/1975,87.25
18/4/1975,86.3
21/4/1975,87.23
22/4/1975,87.09
23/4/1975,86.12
24/4/1975,86.04
25/4/1975,86.62
28/4/1975,86.23
29/4/1975,85.64
30/4/1975,87.3
1/5/1975,88.1
2/5/1975,89.22
5/5/1975,90.08
6/5/1975,88.64
7/5/1975,89.08
8/5/1975,89.56
9/5/1975,90.53
12/5/1975,90.61
13/5/1975,91.58
14/5/1975,92.27
15/5/1975,91.41
16/5/1975,90.43
19/5/1975,90.53
20/5/1975,90.07
21/5/1975,89.06
22/5/1975,89.39
23/5/1975,90.58
27/5/1975,90.34
28/5/1975,89.71
29/5/1975,89.68
30/5/1975,91.15
2/6/1975,92.58
3/6/1975,92.89
4/6/1975,92.6
5/6/1975,92.69
6/6/1975,92.48
9/6/1975,91.21
10/6/1975,90.44
11/6/1975,90.55
12/6/1975,90.08
13/6/1975,90.52
16/6/1975,91.46
17/6/1975,90.58
18/6/1975,90.39
19/6/1975,92.02
20/6/1975,92.61
23/6/1975,93.62
24/6/1975,94.19
25/6/1975,94.62
26/6/1975,94.81
27/6/1975,94.81
30/6/1975,95.19
1/7/1975,94.85
2/7/1975,94.18
3/7/1975,94.36
7/7/1975,93.54
8/7/1975,93.39
9/7/1975,94.8
10/7/1975,94.81
11/7/1975,94.66
14/7/1975,95.19
15/7/1975,95.61
16/7/1975,94.61
17/7/1975,93.63
18/7/1975,93.2
21/7/1975,92.44
22/7/1975,91.45
23/7/1975,90.18
24/7/1975,90.07
25/7/1975,89.29
28/7/1975,88.69
29/7/1975,88.19
30/7/1975,88.83
31/7/1975,88.75
1/8/1975,87.99
4/8/1975,87.15
5/8/1975,86.23
6/8/1975,86.25
7/8/1975,86.3
8/8/1975,86.02
11/8/1975,86.55
12/8/1975,87.12
13/8/1975,85.97
14/8/1975,85.6
15/8/1975,86.36
18/8/1975,86.2
19/8/1975,84.95
20/8/1975,83.22
21/8/1975,83.07
22/8/1975,84.28
25/8/1975,85.06
26/8/1975,83.96
27/8/1975,84.43
28/8/1975,86.4
29/8/1975,86.88
2/9/1975,85.48
3/9/1975,86.03
4/9/1975,86.2
5/9/1975,85.62
8/9/1975,85.89
9/9/1975,84.6
10/9/1975,83.79
11/9/1975,83.45
12/9/1975,83.3
15/9/1975,82.88
16/9/1975,82.09
17/9/1975,82.37
18/9/1975,84.06
19/9/1975,85.88
22/9/1975,85.07
23/9/1975,84.94
24/9/1975,85.74
25/9/1975,85.64
26/9/1975,86.19
29/9/1975,85.03
30/9/1975,83.87
1/10/1975,82.93
2/10/1975,83.82
3/10/1975,85.95
6/10/1975,86.88
7/10/1975,86.77
8/10/1975,87.94
9/10/1975,88.37
10/10/1975,88.21
13/10/1975,89.46
14/10/1975,89.28
15/10/1975,89.23
16/10/1975,89.37
17/10/1975,88.86
20/10/1975,89.82
21/10/1975,90.56
22/10/1975,90.71
23/10/1975,91.24
24/10/1975,89.83
27/10/1975,89.73
28/10/1975,90.51
29/10/1975,89.39
30/10/1975,89.31
31/10/1975,89.04
3/11/1975,88.09
4/11/1975,88.51
5/11/1975,89.15
6/11/1975,89.55
7/11/1975,89.33
10/11/1975,89.34
11/11/1975,89.87
12/11/1975,91.19
13/11/1975,91.04
14/11/1975,90.97
17/11/1975,91.46
18/11/1975,91
19/11/1975,89.98
20/11/1975,89.64
21/11/1975,89.53
24/11/1975,89.7
25/11/1975,90.71
26/11/1975,90.94
28/11/1975,91.24
1/12/1975,90.67
2/12/1975,89.33
3/12/1975,87.6
4/12/1975,87.84
5/12/1975,86.82
8/12/1975,87.07
9/12/1975,87.3
10/12/1975,88.08
11/12/1975,87.8
12/12/1975,87.83
15/12/1975,88.09
16/12/1975,88.93
17/12/1975,89.15
18/12/1975,89.43
19/12/1975,88.8
22/12/1975,88.14
23/12/1975,88.73
24/12/1975,89.46
26/12/1975,90.25
29/12/1975,90.13
30/12/1975,89.77
31/12/1975,90.19
2/1/1976,90.9
5/1/1976,92.58
6/1/1976,93.53
7/1/1976,93.95
8/1/1976,94.58
9/1/1976,94.95
12/1/1976,96.33
13/1/1976,95.57
14/1/1976,97.13
15/1/1976,96.61
16/1/1976,97
19/1/1976,98.32
20/1/1976,98.86
21/1/1976,98.24
22/1/1976,98.04
23/1/1976,99.21
26/1/1976,99.68
27/1/1976,99.07
28/1/1976,98.53
29/1/1976,100.11
30/1/1976,100.86
2/2/1976,100.87
3/2/1976,101.18
4/2/1976,101.91
5/2/1976,100.39
6/2/1976,99.46
9/2/1976,99.62
10/2/1976,100.47
11/2/1976,100.77
12/2/1976,100.25
13/2/1976,99.67
17/2/1976,99.05
18/2/1976,99.85
19/2/1976,101.41
20/2/1976,102.1
23/2/1976,101.61
24/2/1976,102.03
25/2/1976,101.69
26/2/1976,100.11
27/2/1976,99.71
1/3/1976,100.02
2/3/1976,100.56
3/3/1976,99.98
4/3/1976,98.92
5/3/1976,99.11
8/3/1976,100.19
9/3/1976,100.58
10/3/1976,100.94
11/3/1976,101.89
12/3/1976,100.86
15/3/1976,99.8
16/3/1976,100.92
17/3/1976,100.86
18/3/1976,100.45
19/3/1976,100.58
22/3/1976,100.71
23/3/1976,102.24
24/3/1976,103.42
25/3/1976,102.85
26/3/1976,102.85
29/3/1976,102.41
30/3/1976,102.01
31/3/1976,102.77
1/4/1976,102.24
2/4/1976,102.25
5/4/1976,103.51
6/4/1976,103.36
7/4/1976,102.21
8/4/1976,101.28
9/4/1976,100.35
12/4/1976,100.2
13/4/1976,101.05
14/4/1976,100.31
15/4/1976,100.67
19/4/1976,101.44
20/4/1976,102.87
21/4/1976,103.32
22/4/1976,102.98
23/4/1976,102.29
26/4/1976,102.43
27/4/1976,101.86
28/4/1976,102.13
29/4/1976,102.13
30/4/1976,101.64
3/5/1976,100.92
4/5/1976,101.42
5/5/1976,100.88
6/5/1976,101.16
7/5/1976,101.88
10/5/1976,103.1
11/5/1976,102.95
12/5/1976,102.77
13/5/1976,102.16
14/5/1976,101.34
17/5/1976,101.09
18/5/1976,101.26
19/5/1976,101.18
20/5/1976,102
21/5/1976,101.26
24/5/1976,99.44
25/5/1976,99.49
26/5/1976,99.34
27/5/1976,99.38
28/5/1976,100.18
1/6/1976,99.85
2/6/1976,100.22
3/6/1976,100.13
4/6/1976,99.15
7/6/1976,98.63
8/6/1976,98.8
9/6/1976,98.74
10/6/1976,99.56
11/6/1976,100.92
14/6/1976,101.95
15/6/1976,101.46
16/6/1976,102.01
17/6/1976,103.61
18/6/1976,103.76
21/6/1976,104.28
22/6/1976,103.47
23/6/1976,103.25
24/6/1976,103
25/6/1976,103.72
28/6/1976,103.43
29/6/1976,103.86
30/6/1976,104.28
1/7/1976,103.59
2/7/1976,104.11
6/7/1976,103.54
7/7/1976,103.83
8/7/1976,103.98
9/7/1976,104.98
12/7/1976,105.9
13/7/1976,105.67
14/7/1976,105.95
15/7/1976,105.2
16/7/1976,104.68
19/7/1976,104.29
20/7/1976,103.72
21/7/1976,103.82
22/7/1976,103.93
23/7/1976,104.06
26/7/1976,104.07
27/7/1976,103.48
28/7/1976,103.05
29/7/1976,102.93
30/7/1976,103.44
2/8/1976,103.19
3/8/1976,104.14
4/8/1976,104.43
5/8/1976,103.85
6/8/1976,103.79
9/8/1976,103.49
10/8/1976,104.41
11/8/1976,104.06
12/8/1976,104.22
13/8/1976,104.25
16/8/1976,104.43
17/8/1976,104.8
18/8/1976,104.56
19/8/1976,103.39
20/8/1976,102.37
23/8/1976,101.96
24/8/1976,101.27
25/8/1976,102.03
26/8/1976,101.32
27/8/1976,101.48
30/8/1976,102.07
31/8/1976,102.91
1/9/1976,104.06
2/9/1976,103.92
3/9/1976,104.3
7/9/1976,105.03
8/9/1976,104.94
9/9/1976,104.4
10/9/1976,104.65
13/9/1976,104.29
14/9/1976,103.94
15/9/1976,104.25
16/9/1976,105.34
17/9/1976,106.27
20/9/1976,106.32
21/9/1976,107.83
22/9/1976,107.46
23/9/1976,106.92
24/9/1976,106.8
27/9/1976,107.27
28/9/1976,105.92
29/9/1976,105.37
30/9/1976,105.24
1/10/1976,104.17
4/10/1976,104.03
5/10/1976,103.23
6/10/1976,102.97
7/10/1976,103.54
8/10/1976,102.56
11/10/1976,101.64
12/10/1976,100.81
13/10/1976,102.12
14/10/1976,100.88
15/10/1976,100.85
18/10/1976,101.47
19/10/1976,101.45
20/10/1976,101.74
21/10/1976,100.77
22/10/1976,99.96
25/10/1976,100.07
26/10/1976,101.06
27/10/1976,101.76
28/10/1976,101.61
29/10/1976,102.9
1/11/1976,103.1
3/11/1976,101.92
4/11/1976,102.41
5/11/1976,100.82
8/11/1976,99.6
9/11/1976,99.32
10/11/1976,98.81
11/11/1976,99.64
12/11/1976,99.24
15/11/1976,99.9
16/11/1976,100.04
17/11/1976,100.61
18/11/1976,101.89
19/11/1976,101.92
22/11/1976,102.59
23/11/1976,101.96
24/11/1976,102.41
26/11/1976,103.15
29/11/1976,102.44
30/11/1976,102.1
1/12/1976,102.49
2/12/1976,102.12
3/12/1976,102.76
6/12/1976,103.56
7/12/1976,103.49
8/12/1976,104.08
9/12/1976,104.51
10/12/1976,104.7
13/12/1976,104.63
14/12/1976,105.07
15/12/1976,105.14
16/12/1976,104.8
17/12/1976,104.26
20/12/1976,103.65
21/12/1976,104.22
22/12/1976,104.71
23/12/1976,104.84
27/12/1976,106.06
28/12/1976,106.77
29/12/1976,106.34
30/12/1976,106.88
31/12/1976,107.46
3/1/1977,107
4/1/1977,105.7
5/1/1977,104.76
6/1/1977,105.02
7/1/1977,105.01
10/1/1977,105.2
11/1/1977,104.12
12/1/1977,103.4
13/1/1977,104.2
14/1/1977,104.01
17/1/1977,103.73
18/1/1977,103.32
19/1/1977,103.85
20/1/1977,102.97
21/1/1977,103.32
24/1/1977,103.25
25/1/1977,103.13
26/1/1977,102.34
27/1/1977,101.79
28/1/1977,101.93
31/1/1977,102.03
1/2/1977,102.54
2/2/1977,102.36
3/2/1977,101.85
4/2/1977,101.88
7/2/1977,101.89
8/2/1977,101.6
9/2/1977,100.73
10/2/1977,100.82
11/2/1977,100.22
14/2/1977,100.74
15/2/1977,101.04
16/2/1977,101.5
17/2/1977,100.92
18/2/1977,100.49
22/2/1977,100.49
23/2/1977,100.19
24/2/1977,99.6
25/2/1977,99.48
28/2/1977,99.82
1/3/1977,100.66
2/3/1977,100.39
3/3/1977,100.88
4/3/1977,101.2
7/3/1977,101.25
8/3/1977,100.87
9/3/1977,100.1
10/3/1977,100.67
11/3/1977,100.65
14/3/1977,101.42
15/3/1977,101.98
16/3/1977,102.17
17/3/1977,102.08
18/3/1977,101.86
21/3/1977,101.31
22/3/1977,101
23/3/1977,100.2
24/3/1977,99.7
25/3/1977,99.06
28/3/1977,99
29/3/1977,99.69
30/3/1977,98.54
31/3/1977,98.42
1/4/1977,99.21
4/4/1977,98.23
5/4/1977,98.01
6/4/1977,97.91
7/4/1977,98.35
11/4/1977,98.88
12/4/1977,100.15
13/4/1977,100.16
14/4/1977,101
15/4/1977,101.04
18/4/1977,100.54
19/4/1977,100.07
20/4/1977,100.4
21/4/1977,99.75
22/4/1977,98.44
25/4/1977,97.15
26/4/1977,97.11
27/4/1977,97.96
28/4/1977,98.2
29/4/1977,98.44
2/5/1977,98.93
3/5/1977,99.43
4/5/1977,99.96
5/5/1977,100.11
6/5/1977,99.49
9/5/1977,99.18
10/5/1977,99.47
11/5/1977,98.78
12/5/1977,98.73
13/5/1977,99.03
16/5/1977,99.47
17/5/1977,99.77
18/5/1977,100.3
19/5/1977,99.88
20/5/1977,99.45
23/5/1977,98.15
24/5/1977,97.67
25/5/1977,96.77
26/5/1977,97.01
27/5/1977,96.27
31/5/1977,96.12
1/6/1977,96.93
2/6/1977,96.74
3/6/1977,97.69
6/6/1977,97.23
7/6/1977,97.73
8/6/1977,98.2
9/6/1977,98.14
10/6/1977,98.46
13/6/1977,98.74
14/6/1977,99.86
15/6/1977,99.61
16/6/1977,99.85
17/6/1977,99.97
20/6/1977,100.42
21/6/1977,100.74
22/6/1977,100.46
23/6/1977,100.62
24/6/1977,101.19
27/6/1977,100.98
28/6/1977,100.14
29/6/1977,100.11
30/6/1977,100.48
1/7/1977,100.1
5/7/1977,100.09
6/7/1977,99.58
7/7/1977,99
8/7/1977,99.79
11/7/1977,99.55
12/7/1977,99.45
13/7/1977,99.59
15/7/1977,100.18
18/7/1977,100.95
19/7/1977,101.79
20/7/1977,101.73
21/7/1977,101.59
22/7/1977,101.67
25/7/1977,100.85
26/7/1977,100.27
27/7/1977,98.64
28/7/1977,98.79
29/7/1977,98.85
1/8/1977,99.12
2/8/1977,98.5
3/8/1977,98.37
4/8/1977,98.74
5/8/1977,98.76
8/8/1977,97.99
9/8/1977,98.05
10/8/1977,98.92
11/8/1977,98.16
12/8/1977,97.88
15/8/1977,98.18
16/8/1977,97.73
17/8/1977,97.74
18/8/1977,97.68
19/8/1977,97.51
22/8/1977,97.79
23/8/1977,97.62
24/8/1977,97.23
25/8/1977,96.15
26/8/1977,96.06
29/8/1977,96.92
30/8/1977,96.38
31/8/1977,96.77
1/9/1977,96.83
2/9/1977,97.45
6/9/1977,97.71
7/9/1977,98.01
8/9/1977,97.28
9/9/1977,96.37
12/9/1977,96.03
13/9/1977,96.09
14/9/1977,96.55
15/9/1977,96.8
16/9/1977,96.48
19/9/1977,95.85
20/9/1977,95.89
21/9/1977,95.1
22/9/1977,95.09
23/9/1977,95.04
26/9/1977,95.38
27/9/1977,95.24
28/9/1977,95.31
29/9/1977,95.85
30/9/1977,96.53
3/10/1977,96.74
4/10/1977,96.03
5/10/1977,95.68
6/10/1977,96.05
7/10/1977,95.97
10/10/1977,95.75
11/10/1977,94.93
12/10/1977,94.04
13/10/1977,93.46
14/10/1977,93.56
17/10/1977,93.47
18/10/1977,93.46
19/10/1977,92.38
20/10/1977,92.67
21/10/1977,92.32
24/10/1977,91.63
25/10/1977,91
26/10/1977,92.1
27/10/1977,92.34
28/10/1977,92.61
31/10/1977,92.34
1/11/1977,91.35
2/11/1977,90.71
3/11/1977,90.76
4/11/1977,91.58
7/11/1977,92.29
8/11/1977,92.46
9/11/1977,92.98
10/11/1977,94.71
11/11/1977,95.98
14/11/1977,95.32
15/11/1977,95.93
16/11/1977,95.45
17/11/1977,95.16
18/11/1977,95.33
21/11/1977,95.25
22/11/1977,96.09
23/11/1977,96.49
25/11/1977,96.69
28/11/1977,96.04
29/11/1977,94.55
30/11/1977,94.83
1/12/1977,94.69
2/12/1977,94.67
5/12/1977,94.27
6/12/1977,92.83
7/12/1977,92.78
8/12/1977,92.96
9/12/1977,93.65
12/12/1977,93.63
13/12/1977,93.56
14/12/1977,94.03
15/12/1977,93.55
16/12/1977,93.4
19/12/1977,92.69
20/12/1977,92.5
21/12/1977,93.05
22/12/1977,93.8
23/12/1977,94.69
27/12/1977,94.69
28/12/1977,94.75
29/12/1977,94.94
30/12/1977,95.1
3/1/1978,93.82
4/1/1978,93.52
5/1/1978,92.74
6/1/1978,91.62
9/1/1978,90.64
10/1/1978,90.17
11/1/1978,89.74
12/1/1978,89.82
13/1/1978,89.69
16/1/1978,89.43
17/1/1978,89.88
18/1/1978,90.56
19/1/1978,90.09
20/1/1978,89.89
23/1/1978,89.24
24/1/1978,89.25
25/1/1978,89.39
26/1/1978,88.58
27/1/1978,88.58
30/1/1978,89.34
31/1/1978,89.25
1/2/1978,89.93
2/2/1978,90.13
3/2/1978,89.62
6/2/1978,89.5
7/2/1978,90.33
8/2/1978,90.83
9/2/1978,90.3
10/2/1978,90.08
13/2/1978,89.86
14/2/1978,89.04
15/2/1978,88.83
16/2/1978,88.08
17/2/1978,87.96
21/2/1978,87.59
22/2/1978,87.56
23/2/1978,87.64
24/2/1978,88.49
27/2/1978,87.72
28/2/1978,87.04
1/3/1978,87.19
2/3/1978,87.32
3/3/1978,87.45
6/3/1978,86.9
7/3/1978,87.36
8/3/1978,87.34
9/3/1978,87.89
10/3/1978,88.88
13/3/1978,88.95
14/3/1978,89.35
15/3/1978,89.12
16/3/1978,89.51
17/3/1978,90.2
20/3/1978,90.82
21/3/1978,89.79
22/3/1978,89.47
23/3/1978,89.36
27/3/1978,88.87
28/3/1978,89.5
29/3/1978,89.64
30/3/1978,89.41
31/3/1978,89.21
3/4/1978,88.46
4/4/1978,88.86
5/4/1978,89.64
6/4/1978,89.79
7/4/1978,90.17
10/4/1978,90.49
11/4/1978,90.25
12/4/1978,90.11
13/4/1978,90.98
14/4/1978,92.92
17/4/1978,94.45
18/4/1978,93.43
19/4/1978,93.86
20/4/1978,94.54
21/4/1978,94.34
24/4/1978,95.77
25/4/1978,96.64
26/4/1978,96.82
27/4/1978,95.86
28/4/1978,96.83
1/5/1978,97.67
2/5/1978,97.25
3/5/1978,96.26
4/5/1978,95.93
5/5/1978,96.53
8/5/1978,96.19
9/5/1978,95.9
10/5/1978,95.92
11/5/1978,97.2
12/5/1978,98.07
15/5/1978,98.76
16/5/1978,99.35
17/5/1978,99.6
18/5/1978,98.62
19/5/1978,98.12
22/5/1978,99.09
23/5/1978,98.05
24/5/1978,97.08
25/5/1978,96.8
26/5/1978,96.58
30/5/1978,96.86
31/5/1978,97.29
1/6/1978,97.35
2/6/1978,98.14
5/6/1978,99.95
6/6/1978,100.32
7/6/1978,100.12
8/6/1978,100.21
9/6/1978,99.93
12/6/1978,99.55
13/6/1978,99.57
14/6/1978,99.48
15/6/1978,98.34
16/6/1978,97.42
19/6/1978,97.49
20/6/1978,96.51
21/6/1978,96.01
22/6/1978,96.24
23/6/1978,95.85
26/6/1978,94.6
27/6/1978,94.98
28/6/1978,95.4
29/6/1978,95.57
30/6/1978,95.53
3/7/1978,95.09
5/7/1978,94.27
6/7/1978,94.32
7/7/1978,94.89
10/7/1978,95.27
11/7/1978,95.93
12/7/1978,96.24
13/7/1978,96.25
14/7/1978,97.58
17/7/1978,97.78
18/7/1978,96.87
19/7/1978,98.12
20/7/1978,98.03
21/7/1978,97.75
24/7/1978,97.72
25/7/1978,98.44
26/7/1978,99.08
27/7/1978,99.54
28/7/1978,100
31/7/1978,100.68
1/8/1978,100.66
2/8/1978,102.92
3/8/1978,103.51
4/8/1978,103.92
7/8/1978,103.55
8/8/1978,104.01
9/8/1978,104.5
10/8/1978,103.66
11/8/1978,103.96
14/8/1978,103.97
15/8/1978,103.85
16/8/1978,104.65
17/8/1978,105.08
18/8/1978,104.73
21/8/1978,103.89
22/8/1978,104.31
23/8/1978,104.91
24/8/1978,105.08
25/8/1978,104.9
28/8/1978,103.96
29/8/1978,103.39
30/8/1978,103.5
31/8/1978,103.29
1/9/1978,103.68
5/9/1978,104.49
6/9/1978,105.38
7/9/1978,105.42
8/9/1978,106.79
11/9/1978,106.98
12/9/1978,106.99
13/9/1978,106.34
14/9/1978,105.1
15/9/1978,104.12
18/9/1978,103.21
19/9/1978,102.53
20/9/1978,101.73
21/9/1978,101.9
22/9/1978,101.84
25/9/1978,101.86
26/9/1978,102.62
27/9/1978,101.66
28/9/1978,101.96
29/9/1978,102.54
2/10/1978,102.96
3/10/1978,102.6
4/10/1978,103.06
5/10/1978,103.27
6/10/1978,103.52
9/10/1978,104.59
10/10/1978,104.46
11/10/1978,105.39
12/10/1978,104.88
13/10/1978,104.66
16/10/1978,102.61
17/10/1978,101.26
18/10/1978,100.49
19/10/1978,99.33
20/10/1978,97.95
23/10/1978,98.18
24/10/1978,97.49
25/10/1978,97.31
26/10/1978,96.03
27/10/1978,94.59
30/10/1978,95.06
31/10/1978,93.15
1/11/1978,96.85
2/11/1978,95.61
3/11/1978,96.18
6/11/1978,95.19
7/11/1978,93.85
8/11/1978,94.45
9/11/1978,94.42
10/11/1978,94.77
13/11/1978,93.13
14/11/1978,92.49
15/11/1978,92.71
16/11/1978,93.71
17/11/1978,94.42
